id	knockdown_method	target	cell	cell_type	db	platform	rep	sign	target_expr	pct_ko	n_row	pct_ko_threshold	components
shRNA.SAFB2.HepG2.Liver_Cell_line.ENCODE.ENCSR110ZYD.c1	shRNA	SAFB2	HepG2	Liver_Cell_line	ENCODE	ENCSR110ZYD	c1	1	30.49		row_383	No	quant_nes
shRNA.SAFB2.HepG2.Liver_Cell_line.ENCODE.ENCSR110ZYD.c2	shRNA	SAFB2	HepG2	Liver_Cell_line	ENCODE	ENCSR110ZYD	c2	1	26.06		row_384	No	total_enrichment
shRNA.SAFB2.HepG2.Liver_Cell_line.ENCODE.ENCSR110ZYD.c2	shRNA	SAFB2	HepG2	Liver_Cell_line	ENCODE	ENCSR110ZYD	c2	1	26.06		row_384	No	local_enrichment
shRNA.SAFB2.HepG2.Liver_Cell_line.ENCODE.ENCSR110ZYD.c2	shRNA	SAFB2	HepG2	Liver_Cell_line	ENCODE	ENCSR110ZYD	c2	1	26.06		row_384	No	delta
shRNA.SAFB2.HepG2.Liver_Cell_line.ENCODE.ENCSR110ZYD.c2	shRNA	SAFB2	HepG2	Liver_Cell_line	ENCODE	ENCSR110ZYD	c2	1	26.06		row_384	No	quant_nes
siRNA.ATF3.K562.Haematopoietic_Cell_line.ENCODE.ENCSR045TQN.k1	siRNA	ATF3	K562	Haematopoietic_Cell_line	ENCODE	ENCSR045TQN	k1	-1	12.48	0.20741922616673303	row_385	No	total_enrichment
siRNA.ATF3.K562.Haematopoietic_Cell_line.ENCODE.ENCSR045TQN.k1	siRNA	ATF3	K562	Haematopoietic_Cell_line	ENCODE	ENCSR045TQN	k1	-1	12.48	0.20741922616673303	row_385	No	local_enrichment
siRNA.ATF3.K562.Haematopoietic_Cell_line.ENCODE.ENCSR045TQN.k1	siRNA	ATF3	K562	Haematopoietic_Cell_line	ENCODE	ENCSR045TQN	k1	-1	12.48	0.20741922616673303	row_385	No	delta
siRNA.ATF3.K562.Haematopoietic_Cell_line.ENCODE.ENCSR045TQN.k1	siRNA	ATF3	K562	Haematopoietic_Cell_line	ENCODE	ENCSR045TQN	k1	-1	12.48	0.20741922616673303	row_385	No	quant_nes
siRNA.ATF3.K562.Haematopoietic_Cell_line.ENCODE.ENCSR045TQN.k2	siRNA	ATF3	K562	Haematopoietic_Cell_line	ENCODE	ENCSR045TQN	k2	-1	27.26	0.20741922616673303	row_386	No	total_enrichment
siRNA.ATF3.K562.Haematopoietic_Cell_line.ENCODE.ENCSR045TQN.k2	siRNA	ATF3	K562	Haematopoietic_Cell_line	ENCODE	ENCSR045TQN	k2	-1	27.26	0.20741922616673303	row_386	No	local_enrichment
siRNA.ATF3.K562.Haematopoietic_Cell_line.ENCODE.ENCSR045TQN.k2	siRNA	ATF3	K562	Haematopoietic_Cell_line	ENCODE	ENCSR045TQN	k2	-1	27.26	0.20741922616673303	row_386	No	delta
siRNA.ATF3.K562.Haematopoietic_Cell_line.ENCODE.ENCSR045TQN.k2	siRNA	ATF3	K562	Haematopoietic_Cell_line	ENCODE	ENCSR045TQN	k2	-1	27.26	0.20741922616673303	row_386	No	quant_nes
siRNA.ATF3.K562.Haematopoietic_Cell_line.ENCODE.ENCSR045TQN.c1	siRNA	ATF3	K562	Haematopoietic_Cell_line	ENCODE	ENCSR045TQN	c1	1	15.88		row_387	No	total_enrichment
siRNA.ATF3.K562.Haematopoietic_Cell_line.ENCODE.ENCSR045TQN.c1	siRNA	ATF3	K562	Haematopoietic_Cell_line	ENCODE	ENCSR045TQN	c1	1	15.88		row_387	No	local_enrichment
siRNA.ATF3.K562.Haematopoietic_Cell_line.ENCODE.ENCSR045TQN.c1	siRNA	ATF3	K562	Haematopoietic_Cell_line	ENCODE	ENCSR045TQN	c1	1	15.88		row_387	No	delta
siRNA.ATF3.K562.Haematopoietic_Cell_line.ENCODE.ENCSR045TQN.c1	siRNA	ATF3	K562	Haematopoietic_Cell_line	ENCODE	ENCSR045TQN	c1	1	15.88		row_387	No	quant_nes
siRNA.ATF3.K562.Haematopoietic_Cell_line.ENCODE.ENCSR045TQN.c2	siRNA	ATF3	K562	Haematopoietic_Cell_line	ENCODE	ENCSR045TQN	c2	1	34.26		row_388	No	total_enrichment
siRNA.ATF3.K562.Haematopoietic_Cell_line.ENCODE.ENCSR045TQN.c2	siRNA	ATF3	K562	Haematopoietic_Cell_line	ENCODE	ENCSR045TQN	c2	1	34.26		row_388	No	local_enrichment
siRNA.ATF3.K562.Haematopoietic_Cell_line.ENCODE.ENCSR045TQN.c2	siRNA	ATF3	K562	Haematopoietic_Cell_line	ENCODE	ENCSR045TQN	c2	1	34.26		row_388	No	delta
siRNA.ATF3.K562.Haematopoietic_Cell_line.ENCODE.ENCSR045TQN.c2	siRNA	ATF3	K562	Haematopoietic_Cell_line	ENCODE	ENCSR045TQN	c2	1	34.26		row_388	No	quant_nes
shRNA.HNRNPL.K562.Haematopoietic_Cell_line.ENCODE.ENCSR563YIS.k1	shRNA	HNRNPL	K562	Haematopoietic_Cell_line	ENCODE	ENCSR563YIS	k1	-1	59.76	0.745744726007046	row_389	Yes	total_enrichment
shRNA.HNRNPL.K562.Haematopoietic_Cell_line.ENCODE.ENCSR563YIS.k1	shRNA	HNRNPL	K562	Haematopoietic_Cell_line	ENCODE	ENCSR563YIS	k1	-1	59.76	0.745744726007046	row_389	Yes	local_enrichment
shRNA.HNRNPL.K562.Haematopoietic_Cell_line.ENCODE.ENCSR563YIS.k1	shRNA	HNRNPL	K562	Haematopoietic_Cell_line	ENCODE	ENCSR563YIS	k1	-1	59.76	0.745744726007046	row_389	Yes	delta
shRNA.HNRNPL.K562.Haematopoietic_Cell_line.ENCODE.ENCSR563YIS.k1	shRNA	HNRNPL	K562	Haematopoietic_Cell_line	ENCODE	ENCSR563YIS	k1	-1	59.76	0.745744726007046	row_389	Yes	quant_nes
shRNA.HNRNPL.K562.Haematopoietic_Cell_line.ENCODE.ENCSR563YIS.k2	shRNA	HNRNPL	K562	Haematopoietic_Cell_line	ENCODE	ENCSR563YIS	k2	-1	60.04	0.745744726007046	row_390	Yes	total_enrichment
shRNA.HNRNPL.K562.Haematopoietic_Cell_line.ENCODE.ENCSR563YIS.k2	shRNA	HNRNPL	K562	Haematopoietic_Cell_line	ENCODE	ENCSR563YIS	k2	-1	60.04	0.745744726007046	row_390	Yes	local_enrichment
shRNA.HNRNPL.K562.Haematopoietic_Cell_line.ENCODE.ENCSR563YIS.k2	shRNA	HNRNPL	K562	Haematopoietic_Cell_line	ENCODE	ENCSR563YIS	k2	-1	60.04	0.745744726007046	row_390	Yes	delta
shRNA.HNRNPL.K562.Haematopoietic_Cell_line.ENCODE.ENCSR563YIS.k2	shRNA	HNRNPL	K562	Haematopoietic_Cell_line	ENCODE	ENCSR563YIS	k2	-1	60.04	0.745744726007046	row_390	Yes	quant_nes
shRNA.HNRNPL.K562.Haematopoietic_Cell_line.ENCODE.ENCSR563YIS.c1	shRNA	HNRNPL	K562	Haematopoietic_Cell_line	ENCODE	ENCSR563YIS	c1	1	239.8		row_391	No	total_enrichment
shRNA.HNRNPL.K562.Haematopoietic_Cell_line.ENCODE.ENCSR563YIS.c1	shRNA	HNRNPL	K562	Haematopoietic_Cell_line	ENCODE	ENCSR563YIS	c1	1	239.8		row_391	No	local_enrichment
shRNA.HNRNPL.K562.Haematopoietic_Cell_line.ENCODE.ENCSR563YIS.c1	shRNA	HNRNPL	K562	Haematopoietic_Cell_line	ENCODE	ENCSR563YIS	c1	1	239.8		row_391	No	delta
shRNA.HNRNPL.K562.Haematopoietic_Cell_line.ENCODE.ENCSR563YIS.c1	shRNA	HNRNPL	K562	Haematopoietic_Cell_line	ENCODE	ENCSR563YIS	c1	1	239.8		row_391	No	quant_nes
shRNA.HNRNPL.K562.Haematopoietic_Cell_line.ENCODE.ENCSR563YIS.c2	shRNA	HNRNPL	K562	Haematopoietic_Cell_line	ENCODE	ENCSR563YIS	c2	1	231.38		row_392	No	total_enrichment
shRNA.HNRNPL.K562.Haematopoietic_Cell_line.ENCODE.ENCSR563YIS.c2	shRNA	HNRNPL	K562	Haematopoietic_Cell_line	ENCODE	ENCSR563YIS	c2	1	231.38		row_392	No	local_enrichment
shRNA.HNRNPL.K562.Haematopoietic_Cell_line.ENCODE.ENCSR563YIS.c2	shRNA	HNRNPL	K562	Haematopoietic_Cell_line	ENCODE	ENCSR563YIS	c2	1	231.38		row_392	No	delta
shRNA.HNRNPL.K562.Haematopoietic_Cell_line.ENCODE.ENCSR563YIS.c2	shRNA	HNRNPL	K562	Haematopoietic_Cell_line	ENCODE	ENCSR563YIS	c2	1	231.38		row_392	No	quant_nes
shRNA.RBM34.HepG2.Liver_Cell_line.ENCODE.ENCSR318HAT.k1	shRNA	RBM34	HepG2	Liver_Cell_line	ENCODE	ENCSR318HAT	k1	-1	10.38	0.650241408690713	row_393	Yes	total_enrichment
shRNA.RBM34.HepG2.Liver_Cell_line.ENCODE.ENCSR318HAT.k1	shRNA	RBM34	HepG2	Liver_Cell_line	ENCODE	ENCSR318HAT	k1	-1	10.38	0.650241408690713	row_393	Yes	local_enrichment
shRNA.RBM34.HepG2.Liver_Cell_line.ENCODE.ENCSR318HAT.k1	shRNA	RBM34	HepG2	Liver_Cell_line	ENCODE	ENCSR318HAT	k1	-1	10.38	0.650241408690713	row_393	Yes	delta
shRNA.RBM34.HepG2.Liver_Cell_line.ENCODE.ENCSR318HAT.k1	shRNA	RBM34	HepG2	Liver_Cell_line	ENCODE	ENCSR318HAT	k1	-1	10.38	0.650241408690713	row_393	Yes	quant_nes
shRNA.RBM34.HepG2.Liver_Cell_line.ENCODE.ENCSR318HAT.k2	shRNA	RBM34	HepG2	Liver_Cell_line	ENCODE	ENCSR318HAT	k2	-1	14.25	0.650241408690713	row_394	Yes	total_enrichment
shRNA.RBM34.HepG2.Liver_Cell_line.ENCODE.ENCSR318HAT.k2	shRNA	RBM34	HepG2	Liver_Cell_line	ENCODE	ENCSR318HAT	k2	-1	14.25	0.650241408690713	row_394	Yes	local_enrichment
shRNA.RBM34.HepG2.Liver_Cell_line.ENCODE.ENCSR318HAT.k2	shRNA	RBM34	HepG2	Liver_Cell_line	ENCODE	ENCSR318HAT	k2	-1	14.25	0.650241408690713	row_394	Yes	delta
shRNA.RBM34.HepG2.Liver_Cell_line.ENCODE.ENCSR318HAT.k2	shRNA	RBM34	HepG2	Liver_Cell_line	ENCODE	ENCSR318HAT	k2	-1	14.25	0.650241408690713	row_394	Yes	quant_nes
shRNA.RBM34.HepG2.Liver_Cell_line.ENCODE.ENCSR318HAT.c1	shRNA	RBM34	HepG2	Liver_Cell_line	ENCODE	ENCSR318HAT	c1	1	34.64		row_395	No	total_enrichment
shRNA.RBM34.HepG2.Liver_Cell_line.ENCODE.ENCSR318HAT.c1	shRNA	RBM34	HepG2	Liver_Cell_line	ENCODE	ENCSR318HAT	c1	1	34.64		row_395	No	local_enrichment
shRNA.RBM34.HepG2.Liver_Cell_line.ENCODE.ENCSR318HAT.c1	shRNA	RBM34	HepG2	Liver_Cell_line	ENCODE	ENCSR318HAT	c1	1	34.64		row_395	No	delta
shRNA.RBM34.HepG2.Liver_Cell_line.ENCODE.ENCSR318HAT.c1	shRNA	RBM34	HepG2	Liver_Cell_line	ENCODE	ENCSR318HAT	c1	1	34.64		row_395	No	quant_nes
shRNA.RBM34.HepG2.Liver_Cell_line.ENCODE.ENCSR318HAT.c2	shRNA	RBM34	HepG2	Liver_Cell_line	ENCODE	ENCSR318HAT	c2	1	35.78		row_396	No	total_enrichment
shRNA.RBM34.HepG2.Liver_Cell_line.ENCODE.ENCSR318HAT.c2	shRNA	RBM34	HepG2	Liver_Cell_line	ENCODE	ENCSR318HAT	c2	1	35.78		row_396	No	local_enrichment
shRNA.RBM34.HepG2.Liver_Cell_line.ENCODE.ENCSR318HAT.c2	shRNA	RBM34	HepG2	Liver_Cell_line	ENCODE	ENCSR318HAT	c2	1	35.78		row_396	No	delta
shRNA.RBM34.HepG2.Liver_Cell_line.ENCODE.ENCSR318HAT.c2	shRNA	RBM34	HepG2	Liver_Cell_line	ENCODE	ENCSR318HAT	c2	1	35.78		row_396	No	quant_nes
siRNA.CHD1.K562.Haematopoietic_Cell_line.ENCODE.ENCSR181AXM.k1	siRNA	CHD1	K562	Haematopoietic_Cell_line	ENCODE	ENCSR181AXM	k1	-1	17.32	0.4420172995162	row_397	Yes	total_enrichment
siRNA.CHD1.K562.Haematopoietic_Cell_line.ENCODE.ENCSR181AXM.k1	siRNA	CHD1	K562	Haematopoietic_Cell_line	ENCODE	ENCSR181AXM	k1	-1	17.32	0.4420172995162	row_397	Yes	local_enrichment
siRNA.CHD1.K562.Haematopoietic_Cell_line.ENCODE.ENCSR181AXM.k1	siRNA	CHD1	K562	Haematopoietic_Cell_line	ENCODE	ENCSR181AXM	k1	-1	17.32	0.4420172995162	row_397	Yes	delta
siRNA.CHD1.K562.Haematopoietic_Cell_line.ENCODE.ENCSR181AXM.k1	siRNA	CHD1	K562	Haematopoietic_Cell_line	ENCODE	ENCSR181AXM	k1	-1	17.32	0.4420172995162	row_397	Yes	quant_nes
siRNA.CHD1.K562.Haematopoietic_Cell_line.ENCODE.ENCSR181AXM.k2	siRNA	CHD1	K562	Haematopoietic_Cell_line	ENCODE	ENCSR181AXM	k2	-1	20.74	0.4420172995162	row_398	Yes	total_enrichment
siRNA.CHD1.K562.Haematopoietic_Cell_line.ENCODE.ENCSR181AXM.k2	siRNA	CHD1	K562	Haematopoietic_Cell_line	ENCODE	ENCSR181AXM	k2	-1	20.74	0.4420172995162	row_398	Yes	local_enrichment
siRNA.CHD1.K562.Haematopoietic_Cell_line.ENCODE.ENCSR181AXM.k2	siRNA	CHD1	K562	Haematopoietic_Cell_line	ENCODE	ENCSR181AXM	k2	-1	20.74	0.4420172995162	row_398	Yes	delta
siRNA.CHD1.K562.Haematopoietic_Cell_line.ENCODE.ENCSR181AXM.k2	siRNA	CHD1	K562	Haematopoietic_Cell_line	ENCODE	ENCSR181AXM	k2	-1	20.74	0.4420172995162	row_398	Yes	quant_nes
siRNA.CHD1.K562.Haematopoietic_Cell_line.ENCODE.ENCSR181AXM.c1	siRNA	CHD1	K562	Haematopoietic_Cell_line	ENCODE	ENCSR181AXM	c1	1	35.83		row_399	No	total_enrichment
siRNA.CHD1.K562.Haematopoietic_Cell_line.ENCODE.ENCSR181AXM.c1	siRNA	CHD1	K562	Haematopoietic_Cell_line	ENCODE	ENCSR181AXM	c1	1	35.83		row_399	No	local_enrichment
siRNA.CHD1.K562.Haematopoietic_Cell_line.ENCODE.ENCSR181AXM.c1	siRNA	CHD1	K562	Haematopoietic_Cell_line	ENCODE	ENCSR181AXM	c1	1	35.83		row_399	No	delta
siRNA.CHD1.K562.Haematopoietic_Cell_line.ENCODE.ENCSR181AXM.c1	siRNA	CHD1	K562	Haematopoietic_Cell_line	ENCODE	ENCSR181AXM	c1	1	35.83		row_399	No	quant_nes
siRNA.CHD1.K562.Haematopoietic_Cell_line.ENCODE.ENCSR181AXM.c2	siRNA	CHD1	K562	Haematopoietic_Cell_line	ENCODE	ENCSR181AXM	c2	1	32.38		row_400	No	total_enrichment
siRNA.CHD1.K562.Haematopoietic_Cell_line.ENCODE.ENCSR181AXM.c2	siRNA	CHD1	K562	Haematopoietic_Cell_line	ENCODE	ENCSR181AXM	c2	1	32.38		row_400	No	local_enrichment
siRNA.CHD1.K562.Haematopoietic_Cell_line.ENCODE.ENCSR181AXM.c2	siRNA	CHD1	K562	Haematopoietic_Cell_line	ENCODE	ENCSR181AXM	c2	1	32.38		row_400	No	delta
siRNA.CHD1.K562.Haematopoietic_Cell_line.ENCODE.ENCSR181AXM.c2	siRNA	CHD1	K562	Haematopoietic_Cell_line	ENCODE	ENCSR181AXM	c2	1	32.38		row_400	No	quant_nes
siRNA.STAT5A.K562.Haematopoietic_Cell_line.ENCODE.ENCSR174FUO.k1	siRNA	STAT5A	K562	Haematopoietic_Cell_line	ENCODE	ENCSR174FUO	k1	-1	90.48	0.47105599124566794	row_401	Yes	total_enrichment
siRNA.STAT5A.K562.Haematopoietic_Cell_line.ENCODE.ENCSR174FUO.k1	siRNA	STAT5A	K562	Haematopoietic_Cell_line	ENCODE	ENCSR174FUO	k1	-1	90.48	0.47105599124566794	row_401	Yes	local_enrichment
siRNA.STAT5A.K562.Haematopoietic_Cell_line.ENCODE.ENCSR174FUO.k1	siRNA	STAT5A	K562	Haematopoietic_Cell_line	ENCODE	ENCSR174FUO	k1	-1	90.48	0.47105599124566794	row_401	Yes	delta
siRNA.STAT5A.K562.Haematopoietic_Cell_line.ENCODE.ENCSR174FUO.k1	siRNA	STAT5A	K562	Haematopoietic_Cell_line	ENCODE	ENCSR174FUO	k1	-1	90.48	0.47105599124566794	row_401	Yes	quant_nes
siRNA.STAT5A.K562.Haematopoietic_Cell_line.ENCODE.ENCSR174FUO.k2	siRNA	STAT5A	K562	Haematopoietic_Cell_line	ENCODE	ENCSR174FUO	k2	-1	54.53	0.47105599124566794	row_402	Yes	total_enrichment
siRNA.STAT5A.K562.Haematopoietic_Cell_line.ENCODE.ENCSR174FUO.k2	siRNA	STAT5A	K562	Haematopoietic_Cell_line	ENCODE	ENCSR174FUO	k2	-1	54.53	0.47105599124566794	row_402	Yes	local_enrichment
siRNA.STAT5A.K562.Haematopoietic_Cell_line.ENCODE.ENCSR174FUO.k2	siRNA	STAT5A	K562	Haematopoietic_Cell_line	ENCODE	ENCSR174FUO	k2	-1	54.53	0.47105599124566794	row_402	Yes	delta
siRNA.STAT5A.K562.Haematopoietic_Cell_line.ENCODE.ENCSR174FUO.k2	siRNA	STAT5A	K562	Haematopoietic_Cell_line	ENCODE	ENCSR174FUO	k2	-1	54.53	0.47105599124566794	row_402	Yes	quant_nes
siRNA.STAT5A.K562.Haematopoietic_Cell_line.ENCODE.ENCSR174FUO.c1	siRNA	STAT5A	K562	Haematopoietic_Cell_line	ENCODE	ENCSR174FUO	c1	1	175.9		row_403	No	total_enrichment
siRNA.STAT5A.K562.Haematopoietic_Cell_line.ENCODE.ENCSR174FUO.c1	siRNA	STAT5A	K562	Haematopoietic_Cell_line	ENCODE	ENCSR174FUO	c1	1	175.9		row_403	No	local_enrichment
siRNA.STAT5A.K562.Haematopoietic_Cell_line.ENCODE.ENCSR174FUO.c1	siRNA	STAT5A	K562	Haematopoietic_Cell_line	ENCODE	ENCSR174FUO	c1	1	175.9		row_403	No	delta
siRNA.STAT5A.K562.Haematopoietic_Cell_line.ENCODE.ENCSR174FUO.c1	siRNA	STAT5A	K562	Haematopoietic_Cell_line	ENCODE	ENCSR174FUO	c1	1	175.9		row_403	No	quant_nes
siRNA.STAT5A.K562.Haematopoietic_Cell_line.ENCODE.ENCSR174FUO.c2	siRNA	STAT5A	K562	Haematopoietic_Cell_line	ENCODE	ENCSR174FUO	c2	1	98.25		row_404	No	total_enrichment
siRNA.STAT5A.K562.Haematopoietic_Cell_line.ENCODE.ENCSR174FUO.c2	siRNA	STAT5A	K562	Haematopoietic_Cell_line	ENCODE	ENCSR174FUO	c2	1	98.25		row_404	No	local_enrichment
siRNA.STAT5A.K562.Haematopoietic_Cell_line.ENCODE.ENCSR174FUO.c2	siRNA	STAT5A	K562	Haematopoietic_Cell_line	ENCODE	ENCSR174FUO	c2	1	98.25		row_404	No	delta
siRNA.STAT5A.K562.Haematopoietic_Cell_line.ENCODE.ENCSR174FUO.c2	siRNA	STAT5A	K562	Haematopoietic_Cell_line	ENCODE	ENCSR174FUO	c2	1	98.25		row_404	No	quant_nes
CRISPRi.HMBOX1.K562.Haematopoietic_Cell_line.ENCODE.ENCSR942XXL.k1	CRISPRi	HMBOX1	K562	Haematopoietic_Cell_line	ENCODE	ENCSR942XXL	k1	-1	6.96	0.609535452322738	row_405	Yes	total_enrichment
CRISPRi.HMBOX1.K562.Haematopoietic_Cell_line.ENCODE.ENCSR942XXL.k1	CRISPRi	HMBOX1	K562	Haematopoietic_Cell_line	ENCODE	ENCSR942XXL	k1	-1	6.96	0.609535452322738	row_405	Yes	local_enrichment
CRISPRi.HMBOX1.K562.Haematopoietic_Cell_line.ENCODE.ENCSR942XXL.k1	CRISPRi	HMBOX1	K562	Haematopoietic_Cell_line	ENCODE	ENCSR942XXL	k1	-1	6.96	0.609535452322738	row_405	Yes	delta
CRISPRi.HMBOX1.K562.Haematopoietic_Cell_line.ENCODE.ENCSR942XXL.k1	CRISPRi	HMBOX1	K562	Haematopoietic_Cell_line	ENCODE	ENCSR942XXL	k1	-1	6.96	0.609535452322738	row_405	Yes	quant_nes
CRISPRi.HMBOX1.K562.Haematopoietic_Cell_line.ENCODE.ENCSR942XXL.k2	CRISPRi	HMBOX1	K562	Haematopoietic_Cell_line	ENCODE	ENCSR942XXL	k2	-1	9.01	0.609535452322738	row_406	Yes	total_enrichment
CRISPRi.HMBOX1.K562.Haematopoietic_Cell_line.ENCODE.ENCSR942XXL.k2	CRISPRi	HMBOX1	K562	Haematopoietic_Cell_line	ENCODE	ENCSR942XXL	k2	-1	9.01	0.609535452322738	row_406	Yes	local_enrichment
CRISPRi.HMBOX1.K562.Haematopoietic_Cell_line.ENCODE.ENCSR942XXL.k2	CRISPRi	HMBOX1	K562	Haematopoietic_Cell_line	ENCODE	ENCSR942XXL	k2	-1	9.01	0.609535452322738	row_406	Yes	delta
CRISPRi.HMBOX1.K562.Haematopoietic_Cell_line.ENCODE.ENCSR942XXL.k2	CRISPRi	HMBOX1	K562	Haematopoietic_Cell_line	ENCODE	ENCSR942XXL	k2	-1	9.01	0.609535452322738	row_406	Yes	quant_nes
CRISPRi.HMBOX1.K562.Haematopoietic_Cell_line.ENCODE.ENCSR942XXL.c1	CRISPRi	HMBOX1	K562	Haematopoietic_Cell_line	ENCODE	ENCSR942XXL	c1	1	18.0		row_407	No	total_enrichment
CRISPRi.HMBOX1.K562.Haematopoietic_Cell_line.ENCODE.ENCSR942XXL.c1	CRISPRi	HMBOX1	K562	Haematopoietic_Cell_line	ENCODE	ENCSR942XXL	c1	1	18.0		row_407	No	local_enrichment
CRISPRi.HMBOX1.K562.Haematopoietic_Cell_line.ENCODE.ENCSR942XXL.c1	CRISPRi	HMBOX1	K562	Haematopoietic_Cell_line	ENCODE	ENCSR942XXL	c1	1	18.0		row_407	No	delta
CRISPRi.HMBOX1.K562.Haematopoietic_Cell_line.ENCODE.ENCSR942XXL.c1	CRISPRi	HMBOX1	K562	Haematopoietic_Cell_line	ENCODE	ENCSR942XXL	c1	1	18.0		row_407	No	quant_nes
CRISPRi.HMBOX1.K562.Haematopoietic_Cell_line.ENCODE.ENCSR942XXL.c2	CRISPRi	HMBOX1	K562	Haematopoietic_Cell_line	ENCODE	ENCSR942XXL	c2	1	22.9		row_408	No	total_enrichment
CRISPRi.HMBOX1.K562.Haematopoietic_Cell_line.ENCODE.ENCSR942XXL.c2	CRISPRi	HMBOX1	K562	Haematopoietic_Cell_line	ENCODE	ENCSR942XXL	c2	1	22.9		row_408	No	local_enrichment
CRISPRi.HMBOX1.K562.Haematopoietic_Cell_line.ENCODE.ENCSR942XXL.c2	CRISPRi	HMBOX1	K562	Haematopoietic_Cell_line	ENCODE	ENCSR942XXL	c2	1	22.9		row_408	No	delta
CRISPRi.HMBOX1.K562.Haematopoietic_Cell_line.ENCODE.ENCSR942XXL.c2	CRISPRi	HMBOX1	K562	Haematopoietic_Cell_line	ENCODE	ENCSR942XXL	c2	1	22.9		row_408	No	quant_nes
CRISPRi.ZNF395.K562.Haematopoietic_Cell_line.ENCODE.ENCSR267BHU.k1	CRISPRi	ZNF395	K562	Haematopoietic_Cell_line	ENCODE	ENCSR267BHU	k1	-1	19.82	0.21664925113201	row_409	No	total_enrichment
CRISPRi.ZNF395.K562.Haematopoietic_Cell_line.ENCODE.ENCSR267BHU.k1	CRISPRi	ZNF395	K562	Haematopoietic_Cell_line	ENCODE	ENCSR267BHU	k1	-1	19.82	0.21664925113201	row_409	No	local_enrichment
CRISPRi.ZNF395.K562.Haematopoietic_Cell_line.ENCODE.ENCSR267BHU.k1	CRISPRi	ZNF395	K562	Haematopoietic_Cell_line	ENCODE	ENCSR267BHU	k1	-1	19.82	0.21664925113201	row_409	No	delta
CRISPRi.ZNF395.K562.Haematopoietic_Cell_line.ENCODE.ENCSR267BHU.k1	CRISPRi	ZNF395	K562	Haematopoietic_Cell_line	ENCODE	ENCSR267BHU	k1	-1	19.82	0.21664925113201	row_409	No	quant_nes
CRISPRi.ZNF395.K562.Haematopoietic_Cell_line.ENCODE.ENCSR267BHU.k2	CRISPRi	ZNF395	K562	Haematopoietic_Cell_line	ENCODE	ENCSR267BHU	k2	-1	25.16	0.21664925113201	row_410	No	total_enrichment
CRISPRi.ZNF395.K562.Haematopoietic_Cell_line.ENCODE.ENCSR267BHU.k2	CRISPRi	ZNF395	K562	Haematopoietic_Cell_line	ENCODE	ENCSR267BHU	k2	-1	25.16	0.21664925113201	row_410	No	local_enrichment
CRISPRi.ZNF395.K562.Haematopoietic_Cell_line.ENCODE.ENCSR267BHU.k2	CRISPRi	ZNF395	K562	Haematopoietic_Cell_line	ENCODE	ENCSR267BHU	k2	-1	25.16	0.21664925113201	row_410	No	delta
CRISPRi.ZNF395.K562.Haematopoietic_Cell_line.ENCODE.ENCSR267BHU.k2	CRISPRi	ZNF395	K562	Haematopoietic_Cell_line	ENCODE	ENCSR267BHU	k2	-1	25.16	0.21664925113201	row_410	No	quant_nes
CRISPRi.ZNF395.K562.Haematopoietic_Cell_line.ENCODE.ENCSR267BHU.c1	CRISPRi	ZNF395	K562	Haematopoietic_Cell_line	ENCODE	ENCSR267BHU	c1	1	28.25		row_411	No	total_enrichment
CRISPRi.ZNF395.K562.Haematopoietic_Cell_line.ENCODE.ENCSR267BHU.c1	CRISPRi	ZNF395	K562	Haematopoietic_Cell_line	ENCODE	ENCSR267BHU	c1	1	28.25		row_411	No	local_enrichment
CRISPRi.ZNF395.K562.Haematopoietic_Cell_line.ENCODE.ENCSR267BHU.c1	CRISPRi	ZNF395	K562	Haematopoietic_Cell_line	ENCODE	ENCSR267BHU	c1	1	28.25		row_411	No	delta
CRISPRi.ZNF395.K562.Haematopoietic_Cell_line.ENCODE.ENCSR267BHU.c1	CRISPRi	ZNF395	K562	Haematopoietic_Cell_line	ENCODE	ENCSR267BHU	c1	1	28.25		row_411	No	quant_nes
CRISPRi.ZNF395.K562.Haematopoietic_Cell_line.ENCODE.ENCSR267BHU.c2	CRISPRi	ZNF395	K562	Haematopoietic_Cell_line	ENCODE	ENCSR267BHU	c2	1	29.17		row_412	No	total_enrichment
CRISPRi.ZNF395.K562.Haematopoietic_Cell_line.ENCODE.ENCSR267BHU.c2	CRISPRi	ZNF395	K562	Haematopoietic_Cell_line	ENCODE	ENCSR267BHU	c2	1	29.17		row_412	No	local_enrichment
CRISPRi.ZNF395.K562.Haematopoietic_Cell_line.ENCODE.ENCSR267BHU.c2	CRISPRi	ZNF395	K562	Haematopoietic_Cell_line	ENCODE	ENCSR267BHU	c2	1	29.17		row_412	No	delta
CRISPRi.ZNF395.K562.Haematopoietic_Cell_line.ENCODE.ENCSR267BHU.c2	CRISPRi	ZNF395	K562	Haematopoietic_Cell_line	ENCODE	ENCSR267BHU	c2	1	29.17		row_412	No	quant_nes
siRNA.MAFG.K562.Haematopoietic_Cell_line.ENCODE.ENCSR136ZPD.k1	siRNA	MAFG	K562	Haematopoietic_Cell_line	ENCODE	ENCSR136ZPD	k1	-1	14.9	0.340041432376443	row_413	Yes	total_enrichment
